visit_year_bin	SOURCE	CODE5	CODE6	CODE7	CODE8	CODE9	n_visits	n_events_per_visit_logmean	n_events_per_visit_logsd	n_patients
(2017,2100]	OUTPAT	92	80A	NA	R10	E	215	0.6190880998660775	0.3226159921512732	215
(2017,2100]	OUTPAT	92	80A	NA	NA	NA	157	0.7245512584592477	0.351879433809751	156
(2017,2100]	OUTPAT	92	93	NA	NA	NA	56	0.9892961675884061	0.44829563574557135	56
(2017,2100]	OUTPAT	92	94	NA	R10	E	305	1.114170133633966	0.3096646810393074	301
(2017,2100]	OUTPAT	92	94	NA	NA	E	59	0.6924616051654028	0.35569092839204364	59
(2017,2100]	OUTPAT	92	94	NA	NA	NA	1132	0.7288209932157954	0.35866555352569535	1112
(2017,2100]	OUTPAT	92	95	NA	R10	E	73	0.675815949232281	0.285926507818841	73
(2017,2100]	OUTPAT	92	95	NA	NA	E	18	0.9774274275213105	0.37500217433335636	18
(2017,2100]	OUTPAT	92	95	NA	NA	NA	252	0.725310059525755	0.3970892137840378	248
(2017,2100]	OUTPAT	92	96	NA	R10	E	1887	0.7345540388992257	0.43109184319787414	1706
(2017,2100]	OUTPAT	92	96	NA	NA	E	905	0.6677464730190144	0.4001072928389363	855
(2017,2100]	OUTPAT	92	96	NA	NA	NA	7527	0.7044785082711863	0.4176045521968366	6932
(2017,2100]	OUTPAT	92	97	NA	R10	E	97	0.48377690763378617	0.2209492455248812	93
(2017,2100]	OUTPAT	92	97	NA	NA	NA	1227	0.6796779052192577	0.4575072617192088	1034
(2017,2100]	OUTPAT	92	98	NA	R20	E	20	1.3419717497205095	0.4545489398619872	19
(2017,2100]	OUTPAT	92	98	NA	NA	NA	728	0.49359745028365043	0.2664735219077549	452
(2017,2100]	OUTPAT	92	99	NA	NA	NA	332	0.6882780101449407	0.39482661455742035	305
(2017,2100]	OUTPAT	93	0	NA	NA	NA	499	0.9278735055976168	0.5142802794875599	285
(2017,2100]	OUTPAT	93	10	NA	R10	E	4883	0.9356460837891845	0.5311544731591166	1905
(2017,2100]	OUTPAT	93	10	NA	R52	E	1997	0.8128401373087648	0.5149557391179982	1070
(2017,2100]	OUTPAT	93	10	NA	R90	E	299	1.0001956319796887	0.5427352705341019	176
(2017,2100]	OUTPAT	93	10	NA	NA	E	965	0.7816859950322184	0.4823324891564451	440
(2017,2100]	OUTPAT	93	10	NA	NA	NA	68929	0.6222788172084667	0.3697313472882874	18604
(2017,2100]	OUTPAT	93	10A	NA	NA	NA	13	0.47064186659948776	0.23499814470899932	10
(2017,2100]	OUTPAT	93	10E	NA	R10	E	2192	0.6959248948628304	0.38504735413941527	1283
(2017,2100]	OUTPAT	93	10E	NA	R52	E	3462	0.6050830872077873	0.33756029285239997	1213
(2017,2100]	OUTPAT	93	10E	NA	R90	E	367	0.7055384444542052	0.4239189678038054	229
(2017,2100]	OUTPAT	93	10E	NA	NA	E	2529	0.6531809702973072	0.3664085607647334	613
(2017,2100]	OUTPAT	93	10E	NA	NA	NA	37493	0.7019835305985517	0.4367286845200213	9506
(2017,2100]	OUTPAT	93	10F	NA	NA	NA	231	0.5104436628625492	0.29697249503549666	65
(2017,2100]	OUTPAT	93	10G	NA	R10	E	4474	0.6444019057488942	0.3671883732370715	2135
(2017,2100]	OUTPAT	93	10G	NA	R52	E	4226	0.6269245777243528	0.34631307506818537	1484
(2017,2100]	OUTPAT	93	10G	NA	R90	E	469	0.6361229280125731	0.3559829020541106	280
(2017,2100]	OUTPAT	93	10G	NA	NA	E	3038	0.5435515671971637	0.28380938685689217	1213
(2017,2100]	OUTPAT	93	10G	NA	NA	NA	39698	0.5766112467995662	0.33164773986199386	10816
(2017,2100]	OUTPAT	93	10H	NA	R10	E	2499	0.6434663250316315	0.3562784593035109	580
(2017,2100]	OUTPAT	93	10H	NA	R52	E	2159	0.5782221987747604	0.3061197393663831	475
(2017,2100]	OUTPAT	93	10H	NA	R90	E	286	0.6918322417797326	0.4016418452638898	106
(2017,2100]	OUTPAT	93	10H	NA	NA	E	2040	0.5588589100933784	0.25572463220751324	287
(2017,2100]	OUTPAT	93	10H	NA	NA	NA	31353	0.6007287301301784	0.3698553687269147	3868
(2017,2100]	OUTPAT	93	10I	NA	R10	E	556	0.8771600706634854	0.48322641789438553	153
(2017,2100]	OUTPAT	93	10I	NA	R52	E	257	0.8469803860035742	0.5406654860902802	123
(2017,2100]	OUTPAT	93	10I	NA	R56	E	9	0.46222351074883	0.1702752079219969	6
(2017,2100]	OUTPAT	93	10I	NA	R90	E	186	0.9764646713490831	0.5306046074559533	88
(2017,2100]	OUTPAT	93	10I	NA	NA	E	117	0.6636722391065937	0.48437785259337807	34
(2017,2100]	OUTPAT	93	10I	NA	NA	NA	9003	0.7151739807532671	0.41425021399929496	2331
(2017,2100]	OUTPAT	93	10K	NA	R10	E	7004	0.9786789863663355	0.4940256712682921	4070
(2017,2100]	OUTPAT	93	10K	NA	R52	E	2078	0.9448081394964647	0.5084871014889715	1220
(2017,2100]	OUTPAT	93	10K	NA	R71	E	55	0.8727062476707667	0.44003712751443336	52
(2017,2100]	OUTPAT	93	10K	NA	R90	E	1815	0.8693982560648172	0.48578590483207845	1004
(2017,2100]	OUTPAT	93	10K	NA	NA	E	4256	0.9229340284780465	0.5002662911502787	1859
(2017,2100]	OUTPAT	93	10K	NA	NA	NA	49796	0.7414948739562404	0.4383824562614518	22245
(2017,2100]	OUTPAT	93	10M	NA	R10	E	12239	1.1792650372415667	0.3818512575399504	842
(2017,2100]	OUTPAT	93	10M	NA	R52	E	1968	0.9398447421963884	0.464361838711955	528
(2017,2100]	OUTPAT	93	10M	NA	R90	E	683	1.2938226686517071	0.3107185392689987	117
(2017,2100]	OUTPAT	93	10M	NA	NA	E	3953	0.9651623886060234	0.47455972640780586	333
(2017,2100]	OUTPAT	93	10M	NA	NA	NA	94655	0.7613425497932975	0.5202901950407374	4183
(2017,2100]	OUTPAT	93	10R	NA	R10	E	5830	0.6364265590621946	0.37119006049152475	2513
(2017,2100]	OUTPAT	93	10R	NA	R52	E	2945	0.6035718403064049	0.34191554976073624	1342
(2017,2100]	OUTPAT	93	10R	NA	R90	E	38	0.800574351631776	0.44878412398968237	38
(2017,2100]	OUTPAT	93	10R	NA	NA	E	4057	0.5735630239573382	0.29911773412702897	1191
(2017,2100]	OUTPAT	93	10R	NA	NA	NA	48051	0.5619332677239739	0.3149486402226948	12448
(2017,2100]	OUTPAT	93	11	NA	NA	NA	8005	0.7195278359085353	0.41025730232303254	1684
(2017,2100]	OUTPAT	93	15	NA	NA	NA	2899	0.43209913566163977	0.13838452314756927	801
(2017,2100]	OUTPAT	93	15E	NA	R90	6	349	0.7675001190546957	0.4028116100677678	320
(2017,2100]	OUTPAT	93	15E	NA	NA	E	10	0.5587127952379616	0.24675221885333976	8
(2017,2100]	OUTPAT	93	15E	NA	NA	NA	1384	0.5424800531613093	0.2735107254900163	803
(2017,2100]	OUTPAT	93	15Y	NA	R52	6	190	0.5849767578507333	0.36373926375033216	159
(2017,2100]	OUTPAT	93	15Y	NA	R90	6	20	0.7494557580866865	0.35271335364573714	20
(2017,2100]	OUTPAT	93	15Y	NA	NA	NA	618	0.5183294274869198	0.26285789201121207	441
(2017,2100]	OUTPAT	93	20	NA	R10	E	100	0.9199288315417924	0.4715019284853125	82
(2017,2100]	OUTPAT	93	20	NA	R52	E	34	0.5887941032447935	0.3186557363728214	34
(2017,2100]	OUTPAT	93	20	NA	R90	E	53	0.6893406514553596	0.42965769887129035	53
(2017,2100]	OUTPAT	93	20	NA	NA	E	61	0.6128883366863381	0.32522628886998367	57
(2017,2100]	OUTPAT	93	20	NA	NA	NA	16348	0.5560954479997992	0.28917483894708107	6860
(2017,2100]	OUTPAT	93	20G	NA	R10	E	3637	0.8645910770612558	0.5013711749807249	2124
(2017,2100]	OUTPAT	93	20G	NA	R52	E	3025	0.7337121938715642	0.4582827449483047	1836
(2017,2100]	OUTPAT	93	20G	NA	R90	5	9	0.8946479883166775	0.4945918842026065	9
(2017,2100]	OUTPAT	93	20G	NA	R90	E	1142	0.7602438400613775	0.4612902140248289	770
(2017,2100]	OUTPAT	93	20G	NA	NA	E	1617	0.6400619931796275	0.35284523493948444	932
(2017,2100]	OUTPAT	93	20G	NA	NA	NA	36627	0.6091341318177865	0.35626799835059775	15104
(2017,2100]	OUTPAT	93	20J	NA	R10	E	1119	0.7816271862694083	0.4056770022123954	668
(2017,2100]	OUTPAT	93	20J	NA	R52	E	741	0.6093506825123858	0.3542579981104505	551
(2017,2100]	OUTPAT	93	20J	NA	R71	E	13	0.9292141820988695	0.4763188116291968	12
(2017,2100]	OUTPAT	93	20J	NA	R90	E	38	0.5576019689213837	0.2673107384883005	36
(2017,2100]	OUTPAT	93	20J	NA	NA	E	886	0.6820063876917777	0.3521294508027356	459
(2017,2100]	OUTPAT	93	20J	NA	NA	NA	8900	0.6724717201329299	0.35298422733620055	4114
(2017,2100]	OUTPAT	93	20L	NA	R10	E	36	0.6590407032549224	0.3273035157338666	23
(2017,2100]	OUTPAT	93	20L	NA	R52	E	12	0.7949977460273348	0.3320351260214342	8
(2017,2100]	OUTPAT	93	20L	NA	NA	E	20	1.007579518594896	0.5281859492525705	7
(2017,2100]	OUTPAT	93	20L	NA	NA	NA	1341	0.8226623371582291	0.4857881777698945	599
(2017,2100]	OUTPAT	93	20O	NA	R10	E	3366	0.8256102379508994	0.4170279916486559	2021
(2017,2100]	OUTPAT	93	20O	NA	R52	E	1767	0.6945722172825357	0.3670973333270313	1304
(2017,2100]	OUTPAT	93	20O	NA	R71	E	12	0.6834056228342154	0.47318385266118224	12
(2017,2100]	OUTPAT	93	20O	NA	R90	E	157	0.6191250475082835	0.3141522042380043	151
(2017,2100]	OUTPAT	93	20O	NA	NA	E	2508	0.7095768408848865	0.3671457281052747	1349
(2017,2100]	OUTPAT	93	20O	NA	NA	NA	56792	0.6544728572535317	0.35252912123215163	23304
(2017,2100]	OUTPAT	93	20P	NA	R10	E	1549	0.7589926729507661	0.4284676892616134	818
(2017,2100]	OUTPAT	93	20P	NA	R52	E	620	0.5906006530982665	0.3312240540723827	443
(2017,2100]	OUTPAT	93	20P	NA	R71	E	8	0.533171514049662	0.23646631498070267	6
(2017,2100]	OUTPAT	93	20P	NA	R90	E	56	0.7199423641499818	0.46944086966479354	50
(2017,2100]	OUTPAT	93	20P	NA	NA	E	1062	0.6507675602291462	0.3520658522657369	540
(2017,2100]	OUTPAT	93	20P	NA	NA	NA	15853	0.5998503928749422	0.34065748723899836	5745
(2017,2100]	OUTPAT	93	20R	NA	R10	E	1086	0.8289428920533433	0.45946193225167714	527
(2017,2100]	OUTPAT	93	20R	NA	R52	E	116	0.6603025321970348	0.36514639946635974	99
(2017,2100]	OUTPAT	93	20R	NA	R90	E	52	0.9138311886452946	0.49811992280389095	44
(2017,2100]	OUTPAT	93	20R	NA	NA	E	292	0.7569916649992563	0.4312772008203614	184
(2017,2100]	OUTPAT	93	20R	NA	NA	NA	6199	0.6808349200086349	0.36898160673332486	2271
(2017,2100]	OUTPAT	93	20U	NA	R10	E	4654	0.7327650868310335	0.3925327294179595	2281
(2017,2100]	OUTPAT	93	20U	NA	R52	E	1483	0.6509568843469469	0.35927693930322213	1022
(2017,2100]	OUTPAT	93	20U	NA	R90	E	378	0.6669490190317511	0.3712498734203405	348
(2017,2100]	OUTPAT	93	20U	NA	NA	E	1377	0.6045710954287199	0.30897601172944633	680
(2017,2100]	OUTPAT	93	20U	NA	NA	NA	45403	0.5577402978966756	0.30033772484982374	14520
(2017,2100]	OUTPAT	93	20V	NA	R10	E	1122	0.7278344807954675	0.47193272068125636	648
(2017,2100]	OUTPAT	93	20V	NA	R52	E	284	0.6394363999933552	0.4011612208989129	216
(2017,2100]	OUTPAT	93	20V	NA	R90	E	41	0.5910609583499151	0.36927339036953283	37
(2017,2100]	OUTPAT	93	20V	NA	NA	E	684	0.6245594356949568	0.35492236192731696	400
(2017,2100]	OUTPAT	93	20V	NA	NA	NA	10142	0.55634855736426	0.31914098634234617	4571
(2017,2100]	OUTPAT	93	20Y	NA	R10	E	717	0.706170227033437	0.4063788251301098	411
(2017,2100]	OUTPAT	93	20Y	NA	R52	E	272	0.5758567827495198	0.30217276382342484	226
(2017,2100]	OUTPAT	93	20Y	NA	R90	E	1022	0.5254717414135922	0.26758909395958413	571
(2017,2100]	OUTPAT	93	20Y	NA	NA	NA	4295	0.5220313264393753	0.27820913792960905	1994
(2017,2100]	OUTPAT	93	25	NA	R10	E	1465	0.6105165615438298	0.3465465912705609	915
(2017,2100]	OUTPAT	93	25	NA	R52	E	1815	0.5442969710086555	0.2867105644538852	1109
(2017,2100]	OUTPAT	93	25	NA	R90	E	52	0.8262753536998407	0.48432856382183576	49
(2017,2100]	OUTPAT	93	25	NA	NA	E	2188	0.5354963866576703	0.27627793894894104	1059
(2017,2100]	OUTPAT	93	25	NA	NA	NA	9906	0.5899583496387069	0.3193319543398121	4725
(2017,2100]	OUTPAT	93	30	NA	R10	6	68	0.6574971528505856	0.3780959272344686	59
(2017,2100]	OUTPAT	93	30	NA	R10	E	12172	0.7823550247465546	0.43884075203754536	4135
(2017,2100]	OUTPAT	93	30	NA	R52	6	1101	0.45288977149351883	0.19034874744975605	684
(2017,2100]	OUTPAT	93	30	NA	R52	E	2985	0.7662887385620828	0.43683843597850636	1633
(2017,2100]	OUTPAT	93	30	NA	R71	E	40	0.664114245164549	0.37930644435028393	38
(2017,2100]	OUTPAT	93	30	NA	R90	6	193	0.6873072916243497	0.3614135567645585	184
(2017,2100]	OUTPAT	93	30	NA	R90	E	524	0.7167218942333631	0.41986638155267675	461
(2017,2100]	OUTPAT	93	30	NA	NA	E	4387	0.8500578813903004	0.430377675290754	1211
(2017,2100]	OUTPAT	93	30	NA	NA	NA	66855	0.6450190612500682	0.3648945387314648	21014
(2017,2100]	OUTPAT	93	30E	NA	NA	NA	16	0.533171514049662	0.2284481638778975	9
(2017,2100]	OUTPAT	93	30Q	NA	R10	E	85	1.3616917996138314	0.4735612313078191	69
(2017,2100]	OUTPAT	93	30Q	NA	R52	E	27	1.1856765391804662	0.6619999943734491	25
(2017,2100]	OUTPAT	93	30Q	NA	NA	E	48	1.1485627207262143	0.5150627033575319	39
(2017,2100]	OUTPAT	93	30Q	NA	NA	NA	6815	0.5917568040207475	0.3286445301842264	1731
(2017,2100]	OUTPAT	93	30S	NA	NA	NA	7569	0.5811380292098729	0.29889946731913786	1498
(2017,2100]	OUTPAT	93	30U	NA	NA	NA	24	0.6110443935462948	0.27906271579310893	23
(2017,2100]	OUTPAT	93	40	NA	R10	6	15	1.261215189758481	0.6049099625150859	13
(2017,2100]	OUTPAT	93	40	NA	R10	E	502	0.957390803291755	0.53274055742145	129
(2017,2100]	OUTPAT	93	40	NA	R52	6	42	1.1246847395224147	0.604044506090973	18
(2017,2100]	OUTPAT	93	40	NA	R52	E	226	0.8757215768403135	0.47906544244471094	65
(2017,2100]	OUTPAT	93	40	NA	R90	E	10	0.9920942959203355	0.6164951671633239	7
(2017,2100]	OUTPAT	93	40	NA	NA	E	237	0.7711997398865535	0.4009494565203202	53
(2017,2100]	OUTPAT	93	40	NA	NA	NA	8982	0.7391671075496036	0.41729381713437885	1701
(2017,2100]	OUTPAT	93	40A	NA	R10	E	22	0.8783220960200703	0.6429574002444816	15
(2017,2100]	OUTPAT	93	40A	NA	R52	E	8	0.792055675550827	0.6315603317839149	6
(2017,2100]	OUTPAT	93	40A	NA	NA	NA	478	0.8913313713863109	0.4489672935919282	256
(2017,2100]	OUTPAT	93	40D	NA	NA	NA	71	1.1310947496953945	0.5052035677302221	20
(2017,2100]	OUTPAT	93	40E	NA	NA	NA	1491	0.5333053548284068	0.28323413537294145	461
(2017,2100]	OUTPAT	93	40G	NA	R10	E	24	0.7483709296298084	0.45332952055206127	12
(2017,2100]	OUTPAT	93	40G	NA	NA	NA	824	0.7741954252258666	0.4536050355403024	216
(2017,2100]	OUTPAT	93	40H	NA	NA	NA	1387	0.546477749168139	0.29200969808927946	149
(2017,2100]	OUTPAT	93	40I	NA	NA	NA	89	0.9588354815085196	0.4768568886598444	53
(2017,2100]	OUTPAT	93	40K	NA	R10	E	98	0.9339725821871084	0.50493773919255025	51
(2017,2100]	OUTPAT	93	40K	NA	R90	E	20	0.9113055763857563	0.4555479013834834	16
(2017,2100]	OUTPAT	93	40K	NA	NA	NA	1116	0.8819726647578238	0.47584030980432485	413
(2017,2100]	OUTPAT	93	40M	NA	R10	E	19	1.6203185483976021	0.48998224552148184	11
(2017,2100]	OUTPAT	93	40M	NA	R52	E	47	1.5679894543085573	0.47929365003768337	13
(2017,2100]	OUTPAT	93	40M	NA	NA	NA	651	1.0642667146456972	0.6256617699087228	179
(2017,2100]	OUTPAT	93	50	NA	R10	E	11388	0.8703384999549736	0.41780462651768674	4554
(2017,2100]	OUTPAT	93	50	NA	R52	E	1009	0.6766905541668977	0.3668270258904423	655
(2017,2100]	OUTPAT	93	50	NA	R90	E	17	0.5902836247982863	0.3230747013559818	17
(2017,2100]	OUTPAT	93	50	NA	NA	E	5849	0.7397723632882321	0.3901871996614474	1844
(2017,2100]	OUTPAT	93	50	NA	NA	NA	89630	0.6488169742874811	0.36930094260071195	23605
(2017,2100]	OUTPAT	93	50N	NA	NA	NA	13	0.4840536656106245	0.1918322917675966	8
(2017,2100]	OUTPAT	93	55	NA	R10	E	3959	0.6899970720761457	0.39113830797303745	1856
(2017,2100]	OUTPAT	93	55	NA	R52	E	1225	0.6228544402498216	0.33840078030534765	911
(2017,2100]	OUTPAT	93	55	NA	R90	E	534	0.6584854842468377	0.3672861012984818	426
(2017,2100]	OUTPAT	93	55	NA	NA	E	1846	0.6869697741978871	0.36333750026295863	726
(2017,2100]	OUTPAT	93	55	NA	NA	NA	44689	0.5998076334069702	0.3289235176215132	16890
(2017,2100]	OUTPAT	93	55A	NA	R10	E	487	0.8932825328801867	0.4698747824335109	76
(2017,2100]	OUTPAT	93	55A	NA	R52	E	8	0.5970247170204109	0.26437737734286404	7
(2017,2100]	OUTPAT	93	55A	NA	R90	E	8	1.182059424329773	0.4200267513247954	8
(2017,2100]	OUTPAT	93	55A	NA	NA	NA	537	0.8551259704976854	0.4704767270816393	76
(2017,2100]	OUTPAT	93	55B	NA	R10	E	2589	0.5593714316761442	0.2963651681044252	1599
(2017,2100]	OUTPAT	93	55B	NA	R52	E	213	0.5337220280783753	0.2561285255138896	191
(2017,2100]	OUTPAT	93	55B	NA	R71	E	45	0.7103296867799677	0.4095965881630009	30
(2017,2100]	OUTPAT	93	55B	NA	NA	E	1248	0.5104105294531857	0.25055619334454393	723
(2017,2100]	OUTPAT	93	55B	NA	NA	NA	17106	0.5782214043089993	0.30706596101250794	7435
(2017,2100]	OUTPAT	93	57	NA	R10	E	303	0.6642112334118809	0.36592651490059547	155
(2017,2100]	OUTPAT	93	57	NA	R52	E	61	0.5901055627332858	0.3473649752412137	44
(2017,2100]	OUTPAT	93	57	NA	R90	E	85	0.6261504652037385	0.35828477690804156	59
(2017,2100]	OUTPAT	93	57	NA	NA	E	105	0.5059697244123647	0.2106583892708891	61
(2017,2100]	OUTPAT	93	57	NA	NA	NA	2891	0.633707510398589	0.3316880694476853	1186
(2017,2100]	OUTPAT	93	57B	NA	NA	NA	73	0.45205998453579666	0.160906232637596	71
(2017,2100]	OUTPAT	93	58	NA	R10	E	1526	1.0178061187032574	0.4724972380389824	507
(2017,2100]	OUTPAT	93	58	NA	R52	E	342	0.8917599521972971	0.4366044018141917	203
(2017,2100]	OUTPAT	93	58	NA	R90	E	36	0.9452935608246541	0.5137397553651265	33
(2017,2100]	OUTPAT	93	58	NA	NA	E	2007	1.0291321635241375	0.4481703039207132	451
(2017,2100]	OUTPAT	93	58	NA	NA	NA	14005	0.872561537492228	0.4795917273587595	3661
(2017,2100]	OUTPAT	93	58V	NA	R10	E	339	0.9435598524577368	0.4885993869066781	196
(2017,2100]	OUTPAT	93	58V	NA	R52	E	83	0.8162648723113302	0.45649923686039373	63
(2017,2100]	OUTPAT	93	58V	NA	R90	E	160	0.8155709255195494	0.47775458474245214	119
(2017,2100]	OUTPAT	93	58V	NA	NA	E	36	1.0229772328328561	0.412879096640794	24
(2017,2100]	OUTPAT	93	58V	NA	NA	NA	3227	0.7798114179611878	0.47829418180914135	1253
(2017,2100]	OUTPAT	93	58X	NA	R10	E	407	1.0574789664274638	0.5033138353743666	111
(2017,2100]	OUTPAT	93	58X	NA	R52	E	16	0.6071571451126881	0.3232935649905681	16
(2017,2100]	OUTPAT	93	58X	NA	R90	E	97	0.9015489532497327	0.5198116481418805	71
(2017,2100]	OUTPAT	93	58X	NA	NA	NA	1804	1.0479911222900549	0.5465697680107854	477
(2017,2100]	OUTPAT	93	58Y	NA	R10	E	390	1.0213436065097465	0.5003445032068717	189
(2017,2100]	OUTPAT	93	58Y	NA	R52	E	44	0.9112026569906861	0.4727164320776069	40
(2017,2100]	OUTPAT	93	58Y	NA	R90	E	209	0.9618765154332948	0.49328254679407413	154
(2017,2100]	OUTPAT	93	58Y	NA	NA	NA	3136	0.9638364331621604	0.4700809437945364	1074
(2017,2100]	OUTPAT	93	60	NA	R10	E	4993	0.7190651840833829	0.3919013869576146	1938
(2017,2100]	OUTPAT	93	60	NA	R52	E	1774	0.637148115462037	0.3437236037240341	893
(2017,2100]	OUTPAT	93	60	NA	R90	E	213	0.6369866897937793	0.3341499007460925	154
(2017,2100]	OUTPAT	93	60	NA	NA	E	3618	0.6822371283505042	0.358015253331623	1147
(2017,2100]	OUTPAT	93	60	NA	NA	NA	49359	0.6404522888552334	0.37144384617350495	12503
(2017,2100]	OUTPAT	93	60A	NA	R10	E	492	0.8220145547458041	0.4115819064117047	257
(2017,2100]	OUTPAT	93	60A	NA	R52	E	199	0.8612813970315178	0.4129377482572618	130
(2017,2100]	OUTPAT	93	60A	NA	R90	E	23	0.6011189458423064	0.32676979368625225	23
(2017,2100]	OUTPAT	93	60A	NA	NA	E	98	0.7571379055791368	0.3522676144824748	50
(2017,2100]	OUTPAT	93	60A	NA	NA	NA	3627	0.8525210948268408	0.41512036673520475	1216
(2017,2100]	OUTPAT	93	65	NA	R10	E	33879	0.7531765325830995	0.41829125594745464	3578
(2017,2100]	OUTPAT	93	65	NA	R52	E	10378	0.8572870358369661	0.4353619614404418	2471
(2017,2100]	OUTPAT	93	65	NA	R90	E	2657	0.8982470007004026	0.45058121566850556	1135
(2017,2100]	OUTPAT	93	65	NA	NA	E	11298	0.6742123183789459	0.3492510242245975	956
(2017,2100]	OUTPAT	93	65	NA	NA	NA	234207	0.5904955985564186	0.32430922620670416	16596
(2017,2100]	OUTPAT	93	70	NA	R10	E	14276	0.7803492993077563	0.43302642774756284	1336
(2017,2100]	OUTPAT	93	70	NA	R20	E	8	0.7764102826815762	0.43849510186330154	8
(2017,2100]	OUTPAT	93	70	NA	R52	6	6	0.49060271206916284	0.20854368762760217	6
(2017,2100]	OUTPAT	93	70	NA	R52	E	6611	0.779645690040681	0.4335132084874763	1058
(2017,2100]	OUTPAT	93	70	NA	R56	E	19	0.655967711443446	0.3170352858499816	14
(2017,2100]	OUTPAT	93	70	NA	R71	E	43	0.5681471054731013	0.31265213467322744	34
(2017,2100]	OUTPAT	93	70	NA	R90	E	73	0.7108650928713588	0.48199165416918527	48
(2017,2100]	OUTPAT	93	70	NA	NA	E	14688	0.815274220110988	0.440577215218708	838
(2017,2100]	OUTPAT	93	70	NA	NA	NA	323849	0.6101708825276414	0.3444499890511	18281
(2017,2100]	OUTPAT	93	70F	NA	NA	NA	2079	0.6879803700932853	0.3646324171503366	294
(2017,2100]	OUTPAT	93	70Z	NA	R10	E	141	0.8647137507974849	0.35855649167882475	16
(2017,2100]	OUTPAT	93	70Z	NA	R52	E	39	1.1187131922072902	0.43815828430694825	11
(2017,2100]	OUTPAT	93	70Z	NA	NA	NA	549	0.9761560143902454	0.43964112929149746	36
(2017,2100]	OUTPAT	93	74	NA	R10	E	572	0.9259564299170415	0.4049997048740975	47
(2017,2100]	OUTPAT	93	74	NA	R52	E	214	0.9012242869630888	0.4457220640420512	42
(2017,2100]	OUTPAT	93	74	NA	R56	E	9	1.0598444742795605	0.32418100556786233	6
(2017,2100]	OUTPAT	93	74	NA	NA	E	609	0.936060665314738	0.36342246799612093	32
(2017,2100]	OUTPAT	93	74	NA	NA	NA	10599	0.7252929777213832	0.3950687641986995	657
(2017,2100]	OUTPAT	93	75	NA	R10	E	99	0.567383456572653	0.3041762711218761	17
(2017,2100]	OUTPAT	93	75	NA	R52	E	34	0.7523264182614894	0.3896889042790282	11
(2017,2100]	OUTPAT	93	75	NA	NA	E	46	0.5609337762108572	0.23764381093972584	8
(2017,2100]	OUTPAT	93	75	NA	NA	NA	3707	0.7312090448264446	0.3895541567252928	375
(2017,2100]	OUTPAT	93	77	NA	R10	E	6215	0.6836115318490645	0.43153238696320145	2825
(2017,2100]	OUTPAT	93	77	NA	R52	E	4269	0.6637405431421808	0.3976048373367257	2164
(2017,2100]	OUTPAT	93	77	NA	R90	E	188	1.1776151517219478	0.7151650244764234	117
(2017,2100]	OUTPAT	93	77	NA	NA	E	3924	0.6042799003171083	0.3232905035528939	1390
(2017,2100]	OUTPAT	93	77	NA	NA	NA	55474	0.5803801593725605	0.3401985930353392	17007
(2017,2100]	OUTPAT	93	78	NA	R10	E	61	1.232377225741683	0.6928938540665811	19
(2017,2100]	OUTPAT	93	78	NA	R52	E	31	1.221659918978843	0.5510577002420365	13
(2017,2100]	OUTPAT	93	78	NA	NA	E	17	0.7104778892138135	0.4209611455058074	6
(2017,2100]	OUTPAT	93	78	NA	NA	NA	3078	0.7739652357141482	0.4276349548889127	739
(2017,2100]	OUTPAT	93	80	NA	R10	E	7342	0.6158021202001471	0.3508009901154904	4082
(2017,2100]	OUTPAT	93	80	NA	R52	E	4784	0.6132009468714519	0.3404737115364721	2653
(2017,2100]	OUTPAT	93	80	NA	R71	E	14	0.6849116511783893	0.3025920566243027	13
(2017,2100]	OUTPAT	93	80	NA	R90	E	1101	0.6234652630454733	0.3512500651052788	932
(2017,2100]	OUTPAT	93	80	NA	NA	E	4197	0.5867361936679941	0.29904127645986667	1462
(2017,2100]	OUTPAT	93	80	NA	NA	NA	81161	0.6431995618990973	0.38631822257531867	24983
(2017,2100]	OUTPAT	93	80A	NA	R10	E	223	0.8998232532562878	0.3924535806323534	194
(2017,2100]	OUTPAT	93	80A	NA	R52	E	313	0.7993783411299894	0.4089289828998893	208
(2017,2100]	OUTPAT	93	80A	NA	NA	NA	554	0.8846074349690819	0.4019853705546956	294
(2017,2100]	OUTPAT	93	93	NA	NA	NA	140	0.958220141934994	0.43839136873524376	52
(2017,2100]	OUTPAT	93	94	NA	R10	E	167	1.158835166808217	0.44032412712373925	156
(2017,2100]	OUTPAT	93	94	NA	R52	E	136	1.0692552943999982	0.42925310793559934	117
(2017,2100]	OUTPAT	93	94	NA	R90	E	8	0.5752305436273137	0.3269543562151834	7
(2017,2100]	OUTPAT	93	94	NA	NA	E	124	0.6769651837241757	0.362683403474507	90
(2017,2100]	OUTPAT	93	94	NA	NA	NA	1039	0.7854418152020606	0.3646316858096811	882
(2017,2100]	OUTPAT	93	95	NA	R10	E	19	0.9459390260618096	0.33762606086099184	17
(2017,2100]	OUTPAT	93	95	NA	R52	E	14	0.9531987052463582	0.38802686061788666	14
(2017,2100]	OUTPAT	93	95	NA	NA	NA	407	0.7688989123563421	0.4156626209631254	237
(2017,2100]	OUTPAT	93	96	NA	R10	E	4622	0.7891956438118221	0.44669863825615197	2369
(2017,2100]	OUTPAT	93	96	NA	R52	E	2658	0.7793674012085724	0.4562968347550546	1491
