SOURCE	CODE1	CODE2	CODE3	VOCAB	n_events	n_patients
INPAT	F630	NA	NA	10	189	66
INPAT	F631	NA	NA	10	15	7
INPAT	F638	NA	NA	10	29	19
INPAT	F639	NA	NA	10	32	24
INPAT	F640	NA	NA	10	37	23
INPAT	F649	NA	NA	10	12	6
INPAT	F654	NA	NA	10	20	8
INPAT	F681	NA	NA	10	41	9
INPAT	F688	NA	NA	10	51	9
INPAT	F69	NA	NA	10	45	28
INPAT	F70	NA	NA	10	8	6
INPAT	F700	NA	NA	10	679	166
INPAT	F701	NA	NA	10	689	121
INPAT	F709	NA	NA	10	191	84
INPAT	F710	NA	NA	10	39	22
INPAT	F711	NA	NA	10	78	26
INPAT	F719	NA	NA	10	25	9
INPAT	F720	NA	NA	10	106	18
INPAT	F780	NA	NA	10	28	19
INPAT	F781	NA	NA	10	72	10
INPAT	F790	NA	NA	10	195	62
INPAT	F791	NA	NA	10	32	14
INPAT	F799	NA	NA	10	61	29
INPAT	F800	NA	NA	10	41	21
INPAT	F801	NA	NA	10	201	122
INPAT	F802	NA	NA	10	116	63
INPAT	F808	NA	NA	10	39	19
INPAT	F809	NA	NA	10	53	29
INPAT	F810	NA	NA	10	53	32
INPAT	F811	NA	NA	10	22	9
INPAT	F813	NA	NA	10	148	59
INPAT	F818	NA	NA	10	70	28
INPAT	F819	NA	NA	10	66	28
INPAT	F82	NA	NA	10	120	55
INPAT	F83	NA	NA	10	360	136
INPAT	F840	NA	NA	10	70	19
INPAT	F8410	NA	NA	10	13	8
INPAT	F845	NA	NA	10	413	123
INPAT	F848	NA	NA	10	81	27
INPAT	F849	NA	NA	10	104	47
INPAT	F88	NA	NA	10	16	11
INPAT	F89	NA	NA	10	36	24
INPAT	F900	NA	NA	10	668	237
INPAT	F901	NA	NA	10	40	27
INPAT	F908	NA	NA	10	23	9
INPAT	F909	NA	NA	10	43	25
INPAT	F910	NA	NA	10	17	14
INPAT	F911	NA	NA	10	48	28
INPAT	F912	NA	NA	10	64	42
INPAT	F913	NA	NA	10	35	18
INPAT	F918	NA	NA	10	14	11
INPAT	F919	NA	NA	10	74	47
INPAT	F920	NA	NA	10	267	150
INPAT	F928	NA	NA	10	167	74
INPAT	F929	NA	NA	10	111	57
INPAT	F930	NA	NA	10	19	8
INPAT	F931	NA	NA	10	63	42
INPAT	F932	NA	NA	10	15	6
INPAT	F938	NA	NA	10	12	7
INPAT	F9380	NA	NA	10	40	19
INPAT	F9389	NA	NA	10	461	211
INPAT	F939	NA	NA	10	30	24
INPAT	F940	NA	NA	10	27	13
INPAT	F941	NA	NA	10	22	11
INPAT	F948	NA	NA	10	27	13
INPAT	F949	NA	NA	10	8	7
INPAT	F950	NA	NA	10	9	8
INPAT	F951	NA	NA	10	25	7
INPAT	F952	NA	NA	10	151	21
INPAT	F959	NA	NA	10	14	12
INPAT	F980	NA	NA	10	28	22
INPAT	F9800	NA	NA	10	18	17
INPAT	F9801	NA	NA	10	7	7
INPAT	F9802	NA	NA	10	13	10
INPAT	F982	NA	NA	10	93	33
INPAT	F988	NA	NA	10	58	32
INPAT	F989	NA	NA	10	69	43
INPAT	F99	NA	NA	10	125	87
INPAT	G000	NA	NA	10	7	6
INPAT	G001	NA	NA	10	68	39
INPAT	G002	NA	NA	10	14	10
INPAT	G003	NA	NA	10	21	10
INPAT	G009	NA	NA	10	119	80
INPAT	G01	A321	NA	10	11	8
INPAT	G01	A390	NA	10	26	20
INPAT	G01	A692	NA	10	56	37
INPAT	G020	B003	NA	10	55	30
INPAT	G020	B010	NA	10	6	6
INPAT	G020	B021	NA	10	10	9
INPAT	G020	NA	NA	10	7	7
INPAT	G030	NA	NA	10	19	11
INPAT	G031	NA	NA	10	86	6
INPAT	G038	NA	NA	10	16	10
INPAT	G039	NA	NA	10	152	93
INPAT	G040	NA	NA	10	17	7
INPAT	G042	NA	NA	10	11	7
INPAT	G048	NA	NA	10	125	23
INPAT	G049	NA	NA	10	223	125
INPAT	G051	A850	NA	10	7	7
INPAT	G051	B004	NA	10	122	45
INPAT	G051	B011	NA	10	18	15
INPAT	G051	B020	NA	10	7	6
INPAT	G051	J09	NA	10	25	24
INPAT	G051	J108	NA	10	14	14
INPAT	G058	M321	NA	10	48	14
INPAT	G060	NA	NA	10	217	59
INPAT	G061	NA	NA	10	175	64
INPAT	G062	NA	NA	10	24	15
INPAT	G09	NA	NA	10	12	8
INPAT	G10	NA	NA	10	24	7
INPAT	G112	NA	NA	10	42	14
INPAT	G114	NA	NA	10	34	6
INPAT	G119	NA	NA	10	95	39
INPAT	G121	NA	NA	10	43	13
INPAT	G122	NA	NA	10	911	160
INPAT	G128	NA	NA	10	21	10
INPAT	G129	NA	NA	10	76	16
INPAT	G20	NA	NA	10	5538	1150
INPAT	G210	NA	NA	10	140	75
INPAT	G211	NA	NA	10	76	44
INPAT	G212	NA	NA	10	18	8
INPAT	G218	NA	NA	10	82	25
INPAT	G219	NA	NA	10	165	67
INPAT	G231	NA	NA	10	74	26
INPAT	G238	NA	NA	10	43	12
INPAT	G239	NA	NA	10	72	27
INPAT	G240	NA	NA	10	27	21
INPAT	G241	NA	NA	10	30	6
INPAT	G243	NA	NA	10	194	85
INPAT	G245	NA	NA	10	33	16
INPAT	G248	NA	NA	10	73	23
INPAT	G249	NA	NA	10	139	60
INPAT	G250	NA	NA	10	333	173
INPAT	G251	NA	NA	10	14	12
INPAT	G252	NA	NA	10	25	15
INPAT	G253	NA	NA	10	49	33
INPAT	G255	NA	NA	10	14	6
INPAT	G258	NA	NA	10	222	146
INPAT	G259	NA	NA	10	189	84
INPAT	G30	NA	NA	10	180	128
INPAT	G300	NA	NA	10	396	238
INPAT	G301	NA	NA	10	2696	1185
INPAT	G308	NA	NA	10	404	247
INPAT	G309	NA	NA	10	2094	1044
INPAT	G310	NA	NA	10	129	62
INPAT	G311	NA	NA	10	42	24
INPAT	G312	NA	NA	10	552	211
INPAT	G318	NA	NA	10	159	66
INPAT	G319	NA	NA	10	88	52
INPAT	G35	NA	NA	10	4089	760
INPAT	G360	NA	NA	10	28	10
INPAT	G369	NA	NA	10	51	33
INPAT	G372	NA	NA	10	54	22
INPAT	G373	NA	NA	10	44	24
INPAT	G379	NA	NA	10	218	146
INPAT	G40	NA	NA	10	70	45
INPAT	G400	NA	NA	10	30	26
INPAT	G4000	NA	NA	10	130	99
INPAT	G4009	NA	NA	10	158	108
INPAT	G401	NA	NA	10	178	73
INPAT	G4010	NA	NA	10	407	222
INPAT	G4011	NA	NA	10	176	56
INPAT	G4012	NA	NA	10	668	239
INPAT	G4019	NA	NA	10	484	182
INPAT	G402	NA	NA	10	431	179
INPAT	G4020	NA	NA	10	672	343
INPAT	G4021	NA	NA	10	264	116
INPAT	G4022	NA	NA	10	2151	783
INPAT	G4029	NA	NA	10	1830	758
INPAT	G403	NA	NA	10	69	42
INPAT	G4030	NA	NA	10	48	37
INPAT	G4033	NA	NA	10	13	10
INPAT	G4035	NA	NA	10	15	7
INPAT	G4036	NA	NA	10	45	26
INPAT	G4039	NA	NA	10	277	118
INPAT	G404	NA	NA	10	546	83
INPAT	G405	NA	NA	10	20	18
INPAT	G4050	NA	NA	10	33	27
INPAT	G4051	NA	NA	10	107	71
INPAT	G4052	NA	NA	10	51	36
INPAT	G4059	NA	NA	10	29	20
INPAT	G406	NA	NA	10	197	105
INPAT	G407	NA	NA	10	41	29
INPAT	G408	NA	NA	10	17	10
INPAT	G4080	NA	NA	10	57	18
INPAT	G4089	NA	NA	10	193	91
INPAT	G409	NA	NA	10	4626	1740
INPAT	G410	NA	NA	10	187	109
INPAT	G411	NA	NA	10	34	21
INPAT	G412	NA	NA	10	94	56
INPAT	G418	NA	NA	10	51	28
INPAT	G419	NA	NA	10	465	235
INPAT	G43	NA	NA	10	7	7
INPAT	G430	NA	NA	10	921	620
INPAT	G431	NA	NA	10	1449	873
INPAT	G432	NA	NA	10	107	69
INPAT	G433	NA	NA	10	421	236
INPAT	G438	NA	NA	10	172	96
INPAT	G439	NA	NA	10	1440	909
INPAT	G440	NA	NA	10	392	156
INPAT	G441	NA	NA	10	107	87
INPAT	G442	NA	NA	10	1798	1353
INPAT	G443	NA	NA	10	18	16
INPAT	G444	NA	NA	10	37	34
INPAT	G448	NA	NA	10	146	118
INPAT	G45	NA	NA	10	12	12
INPAT	G450	NA	NA	10	1402	1175
INPAT	G451	NA	NA	10	2298	1839
INPAT	G452	NA	NA	10	24	20
INPAT	G453	NA	NA	10	501	417
INPAT	G454	NA	NA	10	743	680
INPAT	G458	NA	NA	10	73	66
INPAT	G459	NA	NA	10	4309	3213
INPAT	G460	I660	NA	10	27	19
INPAT	G462	I662	NA	10	9	6
INPAT	G463	I679	NA	10	298	171
INPAT	G463	NA	NA	10	17	13
INPAT	G464	I679	NA	10	304	193
INPAT	G464	NA	NA	10	26	23
INPAT	G465	I679	NA	10	19	14
INPAT	G466	I679	NA	10	6	6
INPAT	G467	I679	NA	10	20	18
INPAT	G468	I679	NA	10	33	25
INPAT	G470	NA	NA	10	179	121
INPAT	G471	NA	NA	10	60	52
INPAT	G472	NA	NA	10	44	36
INPAT	G473	NA	NA	10	20512	8584
INPAT	G474	NA	NA	10	70	29
INPAT	G478	NA	NA	10	28	15
INPAT	G479	NA	NA	10	346	293
INPAT	G500	NA	NA	10	555	242
INPAT	G501	NA	NA	10	131	70
INPAT	G508	NA	NA	10	22	15
INPAT	G509	NA	NA	10	26	17
INPAT	G510	NA	NA	10	648	438
INPAT	G511	NA	NA	10	8	7
INPAT	G512	NA	NA	10	14	6
INPAT	G513	NA	NA	10	71	40
INPAT	G518	NA	NA	10	8	7
INPAT	G519	NA	NA	10	15	15
INPAT	G522	NA	NA	10	8	6
INPAT	G528	NA	NA	10	10	7
INPAT	G529	NA	NA	10	10	9
INPAT	G530	B0220	NA	10	19	14
INPAT	G530	B0221	NA	10	7	7
INPAT	G530	B028	NA	10	6	6
INPAT	G530	NA	NA	10	18	14
INPAT	G532	D868	NA	10	78	13
INPAT	G540	NA	NA	10	410	281
INPAT	G541	NA	NA	10	18	12
INPAT	G542	NA	NA	10	11	10
INPAT	G544	NA	NA	10	20	14
INPAT	G545	NA	NA	10	10	6
INPAT	G546	NA	NA	10	9	6
INPAT	G548	NA	NA	10	37	24
INPAT	G549	NA	NA	10	56	42
INPAT	G551	M480	NA	10	8	8
INPAT	G551	M501	NA	10	36	32
INPAT	G551	M511	NA	10	755	595
INPAT	G551	M519	NA	10	100	76
INPAT	G551	NA	NA	10	21	19
INPAT	G552	M479	NA	10	307	247
INPAT	G552	M480	NA	10	15	14
INPAT	G552	M501	NA	10	22	19
INPAT	G552	M511	NA	10	13	13
INPAT	G552	NA	NA	10	23	16
INPAT	G553	NA	NA	10	7	6
INPAT	G560	G560	NA	10	50	38
INPAT	G560	NA	NA	10	15211	10420
INPAT	G561	NA	NA	10	80	63
INPAT	G562	NA	NA	10	1572	1311
INPAT	G563	NA	NA	10	160	130
INPAT	G564	NA	NA	10	202	63
INPAT	G568	NA	NA	10	78	69
INPAT	G569	NA	NA	10	63	59
INPAT	G570	NA	NA	10	57	39
INPAT	G571	NA	NA	10	152	113
INPAT	G572	NA	NA	10	27	16
INPAT	G573	NA	NA	10	227	172
INPAT	G574	NA	NA	10	14	13
INPAT	G575	NA	NA	10	80	77
INPAT	G576	NA	NA	10	826	715
INPAT	G578	NA	NA	10	173	149
INPAT	G579	NA	NA	10	33	31
INPAT	G580	NA	NA	10	42	19
INPAT	G587	NA	NA	10	56	8
INPAT	G588	NA	NA	10	24	18
INPAT	G589	NA	NA	10	21	18
INPAT	G590	E104	NA	10	19	11
INPAT	G590	E114	NA	10	30	27
INPAT	G600	NA	NA	10	152	39
INPAT	G609	NA	NA	10	12	6
INPAT	G610	NA	NA	10	388	156
INPAT	G618	NA	NA	10	642	50
INPAT	G619	NA	NA	10	224	49
INPAT	G620	NA	NA	10	30	24
INPAT	G621	NA	NA	10	169	83
INPAT	G628	NA	NA	10	228	77
INPAT	G629	NA	NA	10	1010	443
INPAT	G630	A692	NA	10	56	35
INPAT	G632	E104	NA	10	152	82
INPAT	G632	E114	NA	10	270	141
INPAT	G632	NA	NA	10	12	10
INPAT	G636	M053	NA	10	20	16
INPAT	G638	N188	NA	10	42	32
INPAT	G64	NA	NA	10	27	16
INPAT	G700	NA	NA	10	828	177
INPAT	G708	NA	NA	10	25	6
INPAT	G709	NA	NA	10	42	19
INPAT	G7100	NA	NA	10	93	8
INPAT	G7106	NA	NA	10	210	12
INPAT	G7108	NA	NA	10	95	23
INPAT	G7111	NA	NA	10	111	24
INPAT	G7112	NA	NA	10	9	7
INPAT	G7118	NA	NA	10	26	14
INPAT	G713	NA	NA	10	82	19
INPAT	G718	NA	NA	10	31	12
INPAT	G719	NA	NA	10	37	15
INPAT	G72	NA	NA	10	10	9
INPAT	G720	NA	NA	10	33	31
INPAT	G721	NA	NA	10	16	13
INPAT	G722	NA	NA	10	8	7
INPAT	G728	NA	NA	10	1148	756
INPAT	G729	NA	NA	10	346	170
INPAT	G730	E114	NA	10	8	7
INPAT	G731	C8099	NA	10	16	6
INPAT	G737	M321	NA	10	16	10
INPAT	G737	M350	NA	10	23	12
INPAT	G800	NA	NA	10	58	19
INPAT	G801	NA	NA	10	301	51
INPAT	G802	NA	NA	10	225	44
INPAT	G803	NA	NA	10	130	11
INPAT	G804	NA	NA	10	14	7
INPAT	G808	NA	NA	10	59	7
INPAT	G809	NA	NA	10	123	34
INPAT	G810	NA	NA	10	72	30
INPAT	G811	NA	NA	10	90	34
INPAT	G819	NA	NA	10	546	353
INPAT	G820	NA	NA	10	87	32
INPAT	G821	NA	NA	10	166	32
INPAT	G822	NA	NA	10	333	150
INPAT	G824	NA	NA	10	89	25
INPAT	G825	NA	NA	10	88	39
INPAT	G831	NA	NA	10	46	35
INPAT	G832	NA	NA	10	31	24
INPAT	G833	NA	NA	10	12	12
INPAT	G834	NA	NA	10	115	79
INPAT	G838	NA	NA	10	23	20
INPAT	G839	NA	NA	10	31	19
INPAT	G900	NA	NA	10	32	22
INPAT	G902	NA	NA	10	101	50
INPAT	G903	NA	NA	10	45	16
INPAT	G909	NA	NA	10	54	9
INPAT	G910	NA	NA	10	563	187
INPAT	G911	NA	NA	10	438	149
INPAT	G912	NA	NA	10	797	286
INPAT	G913	NA	NA	10	85	25
INPAT	G918	NA	NA	10	75	31
INPAT	G919	NA	NA	10	363	105
INPAT	G92	NA	NA	10	22	13
INPAT	G930	NA	NA	10	207	92
INPAT	G931	NA	NA	10	398	137
INPAT	G932	NA	NA	10	122	49
INPAT	G933	NA	NA	10	21	15
INPAT	G934	NA	NA	10	303	74
INPAT	G935	NA	NA	10	20	9
INPAT	G936	NA	NA	10	11	8
INPAT	G938	NA	NA	10	29	11
INPAT	G9390	NA	NA	10	13	12
INPAT	G9399	NA	NA	10	30	20
INPAT	G941	NA	NA	10	25	14
INPAT	G942	I602	NA	10	14	9
INPAT	G942	NA	NA	10	32	20
INPAT	G950	NA	NA	10	138	44
INPAT	G951	NA	NA	10	78	25
INPAT	G952	NA	NA	10	31	16
INPAT	G958	NA	NA	10	85	34
INPAT	G959	NA	NA	10	82	28
INPAT	G960	NA	NA	10	60	38
INPAT	G968	NA	NA	10	32	13
INPAT	G969	NA	NA	10	22	15
INPAT	G970	NA	NA	10	280	260
INPAT	G971	NA	NA	10	27	26
INPAT	G972	NA	NA	10	15	7
INPAT	G978	NA	NA	10	52	12
INPAT	G98	NA	NA	10	9	7
INPAT	G990	E104	NA	10	19	16
INPAT	G990	E114	NA	10	10	10
INPAT	G992	M470	NA	10	48	36
INPAT	G992	M471	NA	10	236	149
INPAT	G992	M472	NA	10	8	7
INPAT	G992	M479	NA	10	108	64
INPAT	G992	M500	NA	10	152	98
INPAT	G992	M510	NA	10	52	38
INPAT	G992	M511	NA	10	11	9
INPAT	G992	NA	NA	10	26	22
INPAT	H0000	NA	NA	10	10	10
INPAT	H0001	NA	NA	10	11	11
INPAT	H0003	NA	NA	10	53	45
INPAT	H001	NA	NA	10	125	119
INPAT	H010	NA	NA	10	47	42
INPAT	H0180	NA	NA	10	13	7
INPAT	H020	NA	NA	10	973	683
INPAT	H021	NA	NA	10	412	321
INPAT	H022	NA	NA	10	85	63
INPAT	H023	H023	NA	10	29	29
INPAT	H023	NA	NA	10	3233	3021
INPAT	H024	NA	NA	10	1142	924
INPAT	H025	NA	NA	10	39	34
INPAT	H026	NA	NA	10	35	32
INPAT	H027	NA	NA	10	10	10
INPAT	H028	NA	NA	10	28	26
INPAT	H029	NA	NA	10	21	19
INPAT	H031	B005	NA	10	11	6
INPAT	H031	B023	NA	10	13	13
INPAT	H031	B081	NA	10	8	7
INPAT	H040	NA	NA	10	31	26
INPAT	H0410	NA	NA	10	223	169
INPAT	H042	NA	NA	10	79	71
INPAT	H043	NA	NA	10	60	44
INPAT	H044	NA	NA	10	158	124
INPAT	H045	NA	NA	10	1063	739
INPAT	H050	NA	NA	10	59	38
INPAT	H051	NA	NA	10	20	15
INPAT	H052	NA	NA	10	51	40
INPAT	H058	NA	NA	10	10	9
INPAT	H059	NA	NA	10	14	9
INPAT	H062	E050	NA	10	22	12
INPAT	H062	E059	NA	10	202	87
INPAT	H100	NA	NA	10	55	45
INPAT	H101	NA	NA	10	37	33
INPAT	H102	NA	NA	10	7	6
INPAT	H103	NA	NA	10	67	58
INPAT	H104	NA	NA	10	13	7
INPAT	H105	NA	NA	10	30	14
INPAT	H109	NA	NA	10	49	40
INPAT	H110	NA	NA	10	238	185
INPAT	H111	NA	NA	10	31	30
INPAT	H112	NA	NA	10	15	12
INPAT	H113	NA	NA	10	36	32
INPAT	H114	NA	NA	10	43	42
INPAT	H118	NA	NA	10	9	8
INPAT	H119	NA	NA	10	18	12
INPAT	H150	NA	NA	10	52	13
INPAT	H151	NA	NA	10	15	10
INPAT	H160	NA	NA	10	294	187
INPAT	H161	NA	NA	10	13	11
INPAT	H162	NA	NA	10	23	16
INPAT	H163	NA	NA	10	15	12
INPAT	H168	NA	NA	10	11	8
INPAT	H169	NA	NA	10	69	59
INPAT	H170	NA	NA	10	10	6
INPAT	H171	NA	NA	10	33	30
INPAT	H178	NA	NA	10	22	17
INPAT	H179	NA	NA	10	30	16
INPAT	H181	NA	NA	10	63	42
INPAT	H182	NA	NA	10	16	14
INPAT	H184	NA	NA	10	59	36
INPAT	H185	NA	NA	10	301	150
INPAT	H186	NA	NA	10	301	149
INPAT	H187	NA	NA	10	8	7
INPAT	H188	NA	NA	10	63	50
INPAT	H189	NA	NA	10	12	10
INPAT	H191	B005	NA	10	47	36
INPAT	H192	B023	NA	10	21	15
INPAT	H193	M350	NA	10	23	19
INPAT	H198	E8580	NA	10	33	16
INPAT	H200	NA	NA	10	325	234
INPAT	H201	NA	NA	10	1060	195
INPAT	H202	NA	NA	10	6	6
INPAT	H208	NA	NA	10	15	8
INPAT	H209	NA	NA	10	34	30
INPAT	H210	NA	NA	10	61	41
INPAT	H211	NA	NA	10	40	30
INPAT	H212	NA	NA	10	19	6
INPAT	H215	NA	NA	10	10	9
INPAT	H221	D868	NA	10	8	6
INPAT	H221	M083	NA	10	25	6
INPAT	H221	M45	NA	10	21	16
INPAT	H25	H25	NA	10	15	15
INPAT	H25	NA	NA	10	16	15
INPAT	H250	H250	NA	10	20	20
INPAT	H250	NA	NA	10	1702	1510
INPAT	H251	H251	NA	10	161	161
INPAT	H251	NA	NA	10	32347	22774
INPAT	H252	NA	NA	10	225	206
INPAT	H258	H258	NA	10	43	43
INPAT	H258	NA	NA	10	9403	7457
INPAT	H259	NA	NA	10	359	307
INPAT	H2600	NA	NA	10	7	7
INPAT	H2601	NA	NA	10	48	42
INPAT	H2602	H2602	NA	10	15	15
INPAT	H2602	NA	NA	10	2213	1798
INPAT	H261	NA	NA	10	165	150
INPAT	H262	NA	NA	10	953	715
INPAT	H263	NA	NA	10	302	232
INPAT	H264	H264	NA	10	62	62
INPAT	H264	NA	NA	10	415	364
INPAT	H268	NA	NA	10	70	64
INPAT	H269	NA	NA	10	109	93
INPAT	H270	NA	NA	10	130	100
INPAT	H271	NA	NA	10	201	152
INPAT	H278	NA	NA	10	49	44
INPAT	H280	E103	NA	10	119	91
INPAT	H280	E113	NA	10	78	67
INPAT	H280	NA	NA	10	9	7
INPAT	H300	NA	NA	10	11	7
INPAT	H301	NA	NA	10	22	6
INPAT	H302	NA	NA	10	27	21
INPAT	H308	NA	NA	10	14	7
INPAT	H309	NA	NA	10	27	15
INPAT	H313	NA	NA	10	12	7
INPAT	H314	NA	NA	10	7	7
INPAT	H320	B580	NA	10	9	7
INPAT	H330	NA	NA	10	2833	1580
INPAT	H331	NA	NA	10	43	31
INPAT	H332	NA	NA	10	50	37
INPAT	H333	NA	NA	10	167	150
INPAT	H334	NA	NA	10	95	68
INPAT	H335	NA	NA	10	42	34
INPAT	H340	NA	NA	10	13	11
INPAT	H341	NA	NA	10	141	102
INPAT	H342	NA	NA	10	111	80
INPAT	H348	NA	NA	10	285	209
INPAT	H349	NA	NA	10	10	9
INPAT	H350	NA	NA	10	50	36
INPAT	H351	NA	NA	10	26	13
INPAT	H3529	NA	NA	10	17	11
INPAT	H3530	H3530	NA	10	6	6
INPAT	H3530	NA	NA	10	586	473
INPAT	H3531	NA	NA	10	975	500
INPAT	H3536	NA	NA	10	34	27
INPAT	H3537	NA	NA	10	507	401
INPAT	H3538	NA	NA	10	897	738
INPAT	H3539	NA	NA	10	1047	839
INPAT	H354	NA	NA	10	33	27
INPAT	H355	NA	NA	10	95	47
INPAT	H356	NA	NA	10	76	60
INPAT	H357	NA	NA	10	31	26
INPAT	H358	NA	NA	10	66	30
INPAT	H359	NA	NA	10	34	22
INPAT	H3600	E103	NA	10	89	63
INPAT	H3600	E113	NA	10	91	73
INPAT	H3600	NA	NA	10	37	29
INPAT	H3601	E103	NA	10	119	80
INPAT	H3601	E113	NA	10	193	130
INPAT	H3601	NA	NA	10	94	47
INPAT	H3602	E103	NA	10	22	17
INPAT	H3602	E113	NA	10	14	12
INPAT	H3603	E103	NA	10	932	401
INPAT	H3603	E107	NA	10	40	25
INPAT	H3603	E109	NA	10	30	18
INPAT	H3603	E113	NA	10	335	187
INPAT	H3603	E117	NA	10	7	6
INPAT	H3603	H431	NA	10	11	10
INPAT	H3603	NA	NA	10	89	63
INPAT	H3609	E103	NA	10	169	126
INPAT	H3609	E113	NA	10	133	85
INPAT	H3609	NA	NA	10	13	11
INPAT	H368	I708	NA	10	8	8
INPAT	H40	NA	NA	10	16	13
INPAT	H400	H400	NA	10	8	8
INPAT	H400	NA	NA	10	563	435
INPAT	H4010	NA	NA	10	1519	747
INPAT	H4011	NA	NA	10	541	266
INPAT	H4012	NA	NA	10	70	32
INPAT	H4013	NA	NA	10	1765	912
INPAT	H4019	NA	NA	10	47	36
INPAT	H4020	NA	NA	10	174	133
INPAT	H4021	NA	NA	10	9	8
INPAT	H4022	NA	NA	10	218	135
INPAT	H4029	NA	NA	10	17	11
INPAT	H403	NA	NA	10	33	25
INPAT	H404	NA	NA	10	58	30
INPAT	H405	NA	NA	10	758	343
INPAT	H406	NA	NA	10	12	9
INPAT	H408	NA	NA	10	78	45
INPAT	H409	NA	NA	10	481	307
INPAT	H431	NA	NA	10	926	604
INPAT	H432	NA	NA	10	25	21
INPAT	H433	NA	NA	10	119	74
INPAT	H438	NA	NA	10	166	145
INPAT	H439	NA	NA	10	15	10
INPAT	H440	NA	NA	10	59	43
INPAT	H441	NA	NA	10	44	32
INPAT	H442	NA	NA	10	34	12
INPAT	H444	NA	NA	10	6	6
INPAT	H445	NA	NA	10	43	26
INPAT	H46	NA	NA	10	305	212
INPAT	H470	NA	NA	10	38	31
INPAT	H471	NA	NA	10	71	50
INPAT	H472	NA	NA	10	35	17
INPAT	H473	NA	NA	10	11	9
INPAT	H481	G35	NA	10	6	6
INPAT	H490	NA	NA	10	128	95
INPAT	H491	NA	NA	10	100	79
INPAT	H492	NA	NA	10	199	146
INPAT	H499	NA	NA	10	9	8
INPAT	H500	NA	NA	10	255	194
INPAT	H501	NA	NA	10	367	314
INPAT	H502	NA	NA	10	126	103
INPAT	H5030	NA	NA	10	90	61
INPAT	H5031	NA	NA	10	258	216
INPAT	H504	NA	NA	10	11	10
INPAT	H5051	NA	NA	10	15	15
INPAT	H5052	NA	NA	10	84	79
INPAT	H506	NA	NA	10	20	12
INPAT	H508	NA	NA	10	25	19
INPAT	H509	NA	NA	10	11	9
INPAT	H511	NA	NA	10	7	7
INPAT	H512	NA	NA	10	10	10
INPAT	H520	H520	NA	10	23	23
INPAT	H520	NA	NA	10	137	125
INPAT	H521	H521	NA	10	74	74
INPAT	H521	NA	NA	10	546	413
INPAT	H522	H522	NA	10	7	7
INPAT	H522	NA	NA	10	119	104
INPAT	H523	NA	NA	10	130	121
INPAT	H524	H524	NA	10	15	15
INPAT	H524	NA	NA	10	98	90
INPAT	H525	NA	NA	10	6	6
INPAT	H530	NA	NA	10	114	85
INPAT	H531	NA	NA	10	384	357
INPAT	H532	NA	NA	10	403	355
INPAT	H534	NA	NA	10	180	136
INPAT	H538	NA	NA	10	32	31
INPAT	H539	NA	NA	10	124	104
INPAT	H540	NA	NA	10	40	21
INPAT	H541	NA	NA	10	23	14
INPAT	H542	NA	NA	10	33	15
INPAT	H543	NA	NA	10	16	12
INPAT	H544	NA	NA	10	43	22
INPAT	H545	NA	NA	10	26	19
INPAT	H546	NA	NA	10	10	10
INPAT	H547	NA	NA	10	32	19
INPAT	H55	NA	NA	10	41	33
INPAT	H570	NA	NA	10	18	16
INPAT	H571	NA	NA	10	34	29
INPAT	H600	NA	NA	10	32	31
INPAT	H601	NA	NA	10	40	37
INPAT	H603	NA	NA	10	75	57
INPAT	H604	NA	NA	10	34	27
INPAT	H605	NA	NA	10	44	40
INPAT	H608	NA	NA	10	59	47
INPAT	H609	NA	NA	10	121	104
INPAT	H610	NA	NA	10	28	26
INPAT	H611	NA	NA	10	6	6
INPAT	H612	NA	NA	10	21	20
INPAT	H613	NA	NA	10	58	51
INPAT	H618	NA	NA	10	219	164
INPAT	H620	A46	NA	10	197	171
INPAT	H620	NA	NA	10	6	6
INPAT	H621	B028	NA	10	11	9
INPAT	H650	NA	NA	10	89	84
INPAT	H651	NA	NA	10	431	381
INPAT	H652	NA	NA	10	222	177
INPAT	H653	NA	NA	10	1556	1093
INPAT	H654	NA	NA	10	49	47
INPAT	H659	NA	NA	10	365	285
INPAT	H660	NA	NA	10	1064	891
INPAT	H661	NA	NA	10	100	92
INPAT	H662	NA	NA	10	8	7
INPAT	H663	NA	NA	10	83	61
INPAT	H664	NA	NA	10	57	50
INPAT	H669	NA	NA	10	588	512
INPAT	H681	NA	NA	10	103	90
INPAT	H690	NA	NA	10	29	19
INPAT	H699	NA	NA	10	6	6
INPAT	H700	NA	NA	10	55	39
INPAT	H701	NA	NA	10	110	87
INPAT	H71	NA	NA	10	573	376
INPAT	H720	NA	NA	10	654	499
INPAT	H721	NA	NA	10	14	13
INPAT	H722	NA	NA	10	88	72
INPAT	H728	NA	NA	10	28	26
INPAT	H729	NA	NA	10	72	63
INPAT	H730	NA	NA	10	9	9
INPAT	H731	NA	NA	10	8	7
INPAT	H740	NA	NA	10	13	11
INPAT	H741	NA	NA	10	99	71
INPAT	H742	NA	NA	10	77	61
INPAT	H743	NA	NA	10	32	24
INPAT	H744	NA	NA	10	8	8
INPAT	H800	NA	NA	10	601	456
INPAT	H801	NA	NA	10	92	78
INPAT	H8020	NA	NA	10	14	12
INPAT	H808	NA	NA	10	75	58
INPAT	H809	NA	NA	10	223	195
INPAT	H810	NA	NA	10	655	390
INPAT	H811	NA	NA	10	1267	1097
INPAT	H812	NA	NA	10	746	657
